"JMR-RatInj30m-5aA-s2"	"JMR-RatInj30m-1aA-s2"	"JMR-RatInj30m-3aA-s2"	"JMR-RatInj30m-4aA-s2"	"JMR-RatInj30m-2aA-s2"	"JMR-RatInj4h-2bA-s2"	"JMR-RatInj4h-3bA-s2"	"JMR-RatInj4h-1bA-s2"	"JMR-RatInj8h-1aA-s2"	"JMR-RatInj8h-2aA-s2"	"JMR-RatInj8h-3aA-s2"	"JMR-RatInj24hf-2aA-s2"	"JMR-RatInj24hf-3aA-s2"	"JMR-RatInj24hf-1aA-s2"	"JMR-RatInj72h-3aA-s2"	"JMR-RatInj72h-1aA-s2"	"JMR-RatInj72h-2aA-s2"	"JMR-RatInj21d-1bA-s2"	"JMR-RatInj21d-2aA-s2"	"JMR-RatInj21d-3aA-s2"
"AB009999_at"	12.2905452943086	12.2923146039841	12.2923881103038	12.291718683122	12.2919498710321	12.2923496077083	12.2921993974807	12.2922834409741	12.2924055322901	12.2922379873867	12.2922851432238	12.2916374674913	12.2919171886544	12.2918491743077	12.2918991334174	12.2921887523887	12.2916909115745	12.2923273220597	12.2924984218215	12.2923124453911
"AB009999_g_at"	12.2936981865869	12.2955666706045	12.2957534770509	12.2945299550729	12.2948731940195	12.2954118927677	12.2950731565468	12.2953239397902	12.2949949010512	12.2947880267104	12.2948816648047	12.2938259568172	12.2940226476651	12.2940523423266	12.2937893194242	12.2950316005036	12.2936315206156	12.2951298105068	12.2952127463941	12.2952493948513
"AB010119_g_at"	12.3050686608919	12.3055718088631	12.3057470751208	12.3054765937055	12.3056379481777	12.3055759209033	12.305495323379	12.3056137507644	12.3057191876576	12.3057847815634	12.3057318302337	12.3053130119746	12.3061890370224	12.3055185656335	12.3065872382529	12.305900491461	12.3060794590941	12.3056183631628	12.3055625111506	12.3056172993188
"AB010436_at"	12.3080896308363	12.3082798972468	12.3083506971338	12.3083974574472	12.3081499312399	12.3083886312362	12.3083854926971	12.3083848374599	12.3083977104062	12.3084210701498	12.3084002012278	12.3081491325789	12.3082426176795	12.3081203342288	12.3082222430847	12.3083096045351	12.3082240081897	12.3084520819343	12.3084224006306	12.3084318422353
"AB010743_at"	12.2896116970857	12.2893211391559	12.2909647138188	12.289106669155	12.2890455630873	12.2882828015076	12.2890142584833	12.2887010438146	12.2894277955035	12.2894026930766	12.2894370679171	12.290471507055	12.2912488455069	12.2910710624736	12.2965655186516	12.2896620607049	12.2940559681432	12.288516198811	12.2884083406751	12.2890882042424
"AB011068_at"	12.2959684917164	12.2977495740753	12.2961005731591	12.2971154670761	12.2974366163032	12.2978524626604	12.2979533103824	12.2977882273909	12.2975284397539	12.2973200632432	12.2974440102389	12.2973714154204	12.2975023242091	12.2974629644621	12.2972335104535	12.2981586232531	12.2974400777979	12.297892542182	12.298108105945	12.2979069569299
"AB011068_g_at"	12.2974627597035	12.2984680343116	12.2972371755392	12.2979347992261	12.2983802739858	12.2982479503591	12.2983122585236	12.2982216662049	12.2980493609643	12.2979043677691	12.2980767160046	12.297175552206	12.2968351640032	12.2973938088723	12.2975049930518	12.2987749861766	12.2973045999922	12.2983927679911	12.2984958831294	12.2984108286912
"AB011369_s_at"	12.2947787162127	12.2957893713351	12.295244505185	12.2956315040206	12.2959706837444	12.2959279297974	12.2959640815852	12.295917409669	12.29587507264	12.2957126524655	12.2958552139934	12.2950467140114	12.294949649672	12.2951802596771	12.295800963805	12.2961345189214	12.2951546673097	12.295919417707	12.2965368528149	12.2960620819003
"AB011528_at"	12.3085931649211	12.3088639009211	12.3087667243506	12.3088006418454	12.3087915025942	12.3088307244169	12.3087731912098	12.3088932202369	12.3088125728357	12.30875248633	12.3087694996189	12.3082405407827	12.3082501046126	12.3085121188855	12.3084909290097	12.3088284109035	12.3083683793594	12.3088501445971	12.3089033861542	12.3088911963275
"AB011528_g_at"	12.2954382968104	12.2963249954753	12.2958017579204	12.2959347014754	12.2962533616265	12.296466383808	12.2963583979789	12.2964108396411	12.2962467223874	12.2959463479463	12.2960604558981	12.2955366671445	12.2955192495631	12.2957688879978	12.2958123942963	12.2966577697401	12.2955836135172	12.2963981755149	12.2965115816679	12.2963735594568
"AB011530_at"	12.3018322001796	12.3022948148442	12.3024355816468	12.3025411394854	12.3025618105835	12.3027037944283	12.302972452058	12.3027588525875	12.3027270949451	12.3025312745612	12.3026089366461	12.3022922027175	12.3020970986302	12.3023930933923	12.3026347398428	12.3029462668531	12.3024384678889	12.302727947307	12.3028240211398	12.3027312673145
"AB011544_at"	12.3082637722427	12.3084372669724	12.3083589675161	12.3084948223233	12.3083914922984	12.3085493560847	12.3085025811053	12.3085846442893	12.3085441337189	12.3084723931563	12.3085495573422	12.3081255532139	12.3079262121917	12.3082371228474	12.3083344876053	12.3085555737939	12.3081944691847	12.3085559698219	12.3085663195928	12.3085508805632
"AB011666_s_at"	12.3081780913969	12.3083941540908	12.3084102373331	12.3084486129924	12.308363736867	12.3084686153791	12.3084364047091	12.3084966819098	12.3084748026485	12.308456898236	12.3084765659909	12.3080757874719	12.30823351327	12.3080923301298	12.3083437668408	12.3085343616779	12.3083208865341	12.3085312579153	12.3084897139044	12.3085076482985
"AB011679_at"	12.3059888191064	12.3062314260739	12.3067794636433	12.3062312665861	12.3060838856273	12.3062370442798	12.306156654669	12.3062366389137	12.3062617633681	12.3062140539818	12.3062057751092	12.3065163903343	12.3061560855914	12.3059256146082	12.307323098259	12.3063847421123	12.3065221304251	12.3062336493254	12.3063186190868	12.306360573657
"AB012214_s_at"	12.3032297757975	12.3038050740065	12.3038459375084	12.3037813908329	12.3037575703347	12.3039256855117	12.3038891067684	12.303874376812	12.3038913247249	12.3038414941229	12.3039075419874	12.3033830963346	12.3032389836487	12.303525018072	12.3040033596027	12.3042208122178	12.3035020247178	12.3039517899695	12.3040828818023	12.3040502714077
"AB012230_g_at"	12.2985371893491	12.2986091294288	12.2987133604001	12.2986759007874	12.2984360145769	12.2987397515184	12.298611708022	12.2986981981775	12.2988155282497	12.2987821428022	12.2988129718476	12.2981012752031	12.2980763160619	12.2983225257652	12.2982181199436	12.2985019156117	12.2981316848819	12.298735448748	12.2989811234148	12.2990015805474
"AB012231_s_at"	12.2955784158449	12.2970224370021	12.2968060638485	12.2962944741793	12.2965911279742	12.2968235452392	12.2967118526985	12.2968430009707	12.2966891739362	12.2967150407755	12.2967342320936	12.2959544993466	12.2954247590008	12.2962010438514	12.2960592727017	12.2968158683419	12.2958002640352	12.2970143413984	12.2969713752045	12.2970128580844
"AB012234_at"	12.277871024057	12.280173942761	12.2800579597025	12.2794535288128	12.2799970700944	12.2807322578617	12.2802884717968	12.2809844848806	12.2801711693541	12.280020967818	12.2801246419538	12.2806184178312	12.2806974753139	12.2802114691038	12.2799559324501	12.2798231973096	12.2801738501133	12.2807834062293	12.2806381648294	12.2802045275325
"AB012234_g_at"	12.2897853014128	12.2911306738829	12.2910764471735	12.291143931551	12.2908268206051	12.2921291183387	12.292143428146	12.2922119953904	12.291310604839	12.2910734072168	12.2909485677849	12.2904844715803	12.2897256930734	12.2908264585348	12.2911234909558	12.2909804576453	12.2906102689183	12.2917123054939	12.2918692892187	12.2919691625915
"AB012235_at"	12.2963518257972	12.2971565573674	12.2972243819268	12.2974543836386	12.2971140136671	12.2975960712204	12.2977001634108	12.2976484668334	12.297619134225	12.2974032652705	12.2973888754452	12.2971044867668	12.2967055339252	12.2972871033277	12.2974154435854	12.2973507810014	12.2972321055478	12.2975189919002	12.2977276645677	12.297663616467
"AB012759_at"	12.3051757713969	12.3055390526311	12.3052452666041	12.3053479902714	12.3054159360034	12.3055681413358	12.3055630212971	12.3055344436834	12.3055157611827	12.3053968159366	12.3054959137241	12.3048837935195	12.3048732473227	12.305224718762	12.3052935997991	12.3054279564438	12.3051658506454	12.3054816252812	12.3055455447859	12.3055499078414
"AB012933_at"	12.3044673312462	12.3052041609769	12.3054098533698	12.3048818829888	12.3051377733831	12.3050988120686	12.3050678641059	12.3050082693879	12.3051575558757	12.3051596089348	12.3051260549611	12.3046372979245	12.3044875889539	12.3047084801517	12.305447710015	12.305217820356	12.304702006233	12.3051212644368	12.3051589709039	12.3051461476667
"AB012933_g_at"	12.3017050173177	12.3023338464085	12.3028601322459	12.3020442804272	12.3019295144836	12.3022110693619	12.3020767061599	12.3021023084002	12.3023068168319	12.3022488903979	12.302274381847	12.3016025356229	12.3015877835408	12.3017392281533	12.3026743647529	12.3023851318121	12.3019438625011	12.3022583854898	12.3023048347795	12.3022659298424
"AB012944cds_s_at"	12.3078618561993	12.3080136000484	12.308132789393	12.3080512896918	12.3080328677438	12.3080084074481	12.3080595716659	12.308035528371	12.3081328113738	12.3081455646194	12.308110786339	12.308004674279	12.307900762115	12.3080383495444	12.3083390124884	12.3081481668017	12.3080640007062	12.308055752452	12.3080754097157	12.3080880230211
"AB013112_s_at"	12.3042258085839	12.304492539934	12.3045252373763	12.3044142277116	12.3044498923972	12.3044827897998	12.304372146474	12.3044874825898	12.3045141531975	12.3044876212487	12.3044996928927	12.3040420937505	12.3042529804106	12.3041989455415	12.3049488425124	12.3044911574233	12.3045197863192	12.304560985614	12.3045442562739	12.3044825159992
"AB013130_at"	12.2979071318145	12.2980534473628	12.2986610382673	12.2985227106656	12.298063943144	12.2984871219254	12.2983744527773	12.2985656712109	12.2987454669935	12.2987318149987	12.2986977898515	12.2981985272065	12.2980221722749	12.2980158515836	12.2986432676218	12.2981646795911	12.2980600956643	12.2985088153032	12.2983754805653	12.2984821467544
"AB013454_at"	12.3075272274516	12.3074994947486	12.3090682023989	12.3079396261831	12.3076791810342	12.3077198453181	12.3076108274433	12.3078710854299	12.3079621419461	12.3080774627132	12.3082760658973	12.3076657495212	12.3076559032289	12.3078029539936	12.3094121151006	12.3075779893801	12.3078266887604	12.3079249503205	12.3077278159843	12.3077882141558
"AB013732_at"	12.2849829728068	12.285849351602	12.2851785180194	12.2851280527676	12.2853177602046	12.2862085776624	12.2854689805173	12.2858976298347	12.2856350343357	12.2854152974267	12.2856008644005	12.2858137196804	12.286672760851	12.2867207123201	12.2859950005095	12.2855264291962	12.2863666853213	12.2856359642699	12.2853391845937	12.2854584294597
"AB015042_s_at"	12.3031224966275	12.3035405361187	12.3031664239339	12.3036308430983	12.3034295662976	12.303978419119	12.304011858583	12.3038370830255	12.3038827542759	12.3037775726356	12.3038851471425	12.3036062096301	12.3032347747729	12.3035410209969	12.3037668049273	12.3037414516635	12.3033561483467	12.3037749288455	12.3040327226737	12.3039304377262
"AB015432_s_at"	12.2965296744493	12.297652760806	12.2979407755721	12.2976047801676	12.2978060443561	12.2982212884579	12.2983564487776	12.2986230243282	12.2983568014744	12.2976849825671	12.2980385605543	12.2973305335678	12.298364971685	12.2987129535334	12.2981237167364	12.2988888084483	12.2979715815572	12.2985498126353	12.2985448310811	12.2985848660728
"AB015433_s_at"	12.2842713565176	12.2838694528124	12.2845053237291	12.284444277532	12.2839179431032	12.2848401576246	12.284668711704	12.2849332932163	12.2850985753745	12.2846109401257	12.2848502054003	12.2836646998737	12.2857871160441	12.2847139314831	12.2850690088357	12.2861608724577	12.2845230645497	12.2847318469515	12.2851043829726	12.2848565455255
"AB015946_s_at"	12.304872220776	12.3052765556222	12.3053786271329	12.3052412522123	12.3052826280208	12.3053479753212	12.3054202573264	12.3053364509959	12.3053038277391	12.3053113633652	12.3052732885446	12.3051083311957	12.3053230680219	12.3051201994509	12.3054895361106	12.3054142199782	12.3052354288099	12.3053328058521	12.3054108385362	12.305416642874
"AB016160_at"	12.2704741091305	12.2728717702676	12.2736547628521	12.272865154525	12.2728574262792	12.2737471100024	12.2735160109984	12.2740389288254	12.2741798051038	12.2733910251557	12.2739730133256	12.2720925773152	12.2724338566033	12.2724831944861	12.272508520117	12.2725242009467	12.2728521899826	12.2739937092234	12.2749183947995	12.2747780391194
"AB016160_g_at"	12.2937422027839	12.294754904942	12.2955660369533	12.2952739781807	12.2948344926081	12.2954618465688	12.2953267887781	12.2959001425399	12.2961688326144	12.2953695250706	12.2959480347055	12.2952106698214	12.2953730527568	12.295124881761	12.2949582637535	12.2949335954663	12.2956655791047	12.2956773896134	12.2963572928942	12.2963298992092
"AB016161UTR#1_g_at"	12.2643969844143	12.2645208008753	12.2660225461264	12.2659335510731	12.2649985812272	12.2664133539667	12.2660709015765	12.266321660378	12.267314950926	12.2663149534086	12.2668394862616	12.2652109668921	12.2648567939782	12.2655442646297	12.2656663446652	12.2645834971875	12.2657698297759	12.2664417438481	12.2674947647947	12.2673996608833
"AB016489_s_at"	12.2989364393725	12.3000563074614	12.3003148106547	12.2997040848344	12.2998506367901	12.3001062620142	12.2997896251174	12.3000506717077	12.3001620143096	12.3000741567355	12.3000336343016	12.2994009772426	12.299922326472	12.2997064289578	12.3004955837577	12.3002042220819	12.299932065398	12.3000777087221	12.3001499488809	12.300100075803
"AB016532_at"	12.3062425160716	12.306514777496	12.3065314100921	12.3063343485303	12.3064642595131	12.3066672852459	12.3065221956184	12.3065022947355	12.306345984085	12.3062017674134	12.3063000273909	12.3056658075291	12.305648417279	12.3058565211563	12.3061171416002	12.3063502468022	12.3057036829578	12.3065028674536	12.3064883765881	12.3064257740614
"AB016800_at"	12.298174656775	12.298689411402	12.2989003762443	12.2988116894197	12.2986617293324	12.2986431251428	12.2987207631937	12.2987842731072	12.2989976468779	12.2988367237451	12.2989163574553	12.2982928956476	12.2987199362574	12.2986274844785	12.298917653337	12.2987844128827	12.2984990707465	12.298815021973	12.2989049072405	12.2987017743779
"AB016800_g_at"	12.3012837539294	12.3018833265514	12.3019095837486	12.3015352513044	12.3016431466354	12.30161764564	12.3016858780887	12.3015810728824	12.3017282811157	12.3016834713252	12.301730291497	12.301123176303	12.3016939701344	12.3012467489815	12.301858410202	12.3017604917225	12.3012813673747	12.3016008131916	12.3017298127126	12.3016511254231
"AB017140_at"	12.2923961648156	12.2936091517166	12.2937238619357	12.2937108992184	12.2935603122592	12.2940937289321	12.2939854283149	12.2943740651072	12.293992901762	12.293878180008	12.2939229436939	12.2929370186717	12.2923099817884	12.2928694259588	12.2924990668139	12.2937115711784	12.2923306929927	12.2940808573056	12.2941012205771	12.2944613667767
"AB017140_g_at"	12.2909937484294	12.2919869531983	12.2922469781227	12.2921959550062	12.2921501107744	12.2924455825662	12.2927626263984	12.2925181390157	12.2924882725577	12.2923896578516	12.2924183664783	12.291577223498	12.2911007360721	12.2916864784826	12.2917795832752	12.292643867764	12.2914793330738	12.292425669863	12.2925349093363	12.2927299171633
"AB017170_s_at"	12.3026465962108	12.3023994923764	12.3030889541068	12.3028955085958	12.3026852493774	12.3028829608111	12.3028813897271	12.3028846324289	12.3029977847555	12.3030159968097	12.3030658482608	12.3029063288318	12.3028357028372	12.3028708834583	12.3031372372724	12.3028915442627	12.3030008144647	12.302928218641	12.3029008513786	12.3029205053485
"AB017188_at"	12.2961741175063	12.2967892603911	12.2977271145002	12.2974962931326	12.2965955247631	12.2974617989784	12.2974610882811	12.2976877386869	12.2979525942923	12.2979456243315	12.2981787716843	12.2981488040692	12.2983274182809	12.2980068898206	12.2980368754658	12.2978127514577	12.2980023665097	12.2975938726307	12.2974961736074	12.2977717498188
"AB017188_g_at"	12.2802176415173	12.2806607244145	12.2820353777606	12.2810177078612	12.2808725979138	12.2815808589548	12.2816373659058	12.2815883276848	12.2820023912486	12.2821885584192	12.2822318840769	12.2806926632617	12.2815945473101	12.2816023103245	12.2821510181467	12.2820190435945	12.2812586920908	12.2815902514504	12.2812144872797	12.2819548789029
"AB017544_at"	12.287505777932	12.2897603705273	12.2880871900044	12.2891386212902	12.2897023939266	12.2898562630604	12.2898843946422	12.2899214652875	12.2897611898745	12.2898515863039	12.2900334392979	12.2893980179628	12.2894437619877	12.2898034454992	12.2901616476932	12.2900644855905	12.2895242739586	12.289930073926	12.2901208269419	12.2900147613973
"AB017655_s_at"	12.3086512340234	12.3088389159277	12.3086704634082	12.3088486213429	12.3088507634709	12.3088513933484	12.3088525859029	12.3088919640433	12.3088844757309	12.3088131105423	12.3088626440578	12.3084116664757	12.3083421691045	12.3085822030544	12.3087154431776	12.3089210159853	12.3085071703536	12.3088850700562	12.3088943940481	12.308878929052
"AB017656_s_at"	12.3063798869737	12.3066278370348	12.3063752577673	12.3066844319437	12.3067143361357	12.3066608253079	12.3067850150712	12.3067533662294	12.3066774607216	12.3065739290337	12.3066586106728	12.3064217470645	12.3062488253018	12.3065560090226	12.3066660778816	12.3067657855644	12.3064601919268	12.3067041185278	12.3067903621481	12.3067867021575
"AB017711_at"	12.300673919383	12.3010462730451	12.3012063748668	12.3011266918008	12.3011874669177	12.3013119475813	12.3012485082983	12.3013401028149	12.3012625618761	12.3011704208449	12.3012112683215	12.3008838391983	12.3008545480738	12.3007987099394	12.3013313739432	12.3021682025372	12.3008039468534	12.3012865304459	12.3015872322437	12.3014068774233
"AB017912_at"	12.3048293333989	12.3053633503139	12.3052461077706	12.3052463695316	12.3052813127089	12.3055985419457	12.3054199951788	12.3055659592617	12.3053568847631	12.3052911078907	12.3053055791768	12.3046975403166	12.304738006942	12.3048891981191	12.3053127926497	12.3056133590668	12.3048039942249	12.3054209784826	12.305541142952	12.3053615823415
"AB017912_g_at"	12.2964190165853	12.2979755986023	12.2972384598115	12.2972879859046	12.2976565270612	12.2983828868482	12.2977176035747	12.2983915564766	12.2976808924598	12.2973932731646	12.2975857474611	12.2967940204337	12.2969008531126	12.2971933606877	12.2972053736307	12.2982598929343	12.2970714810111	12.2979410100345	12.2983592640555	12.2977821372714
"AB018049_s_at"	12.2839323376611	12.2858665677117	12.2854598112366	12.2857625884411	12.2860466459924	12.2863544437348	12.2863178166858	12.2863297145625	12.2861089212004	12.2859316483224	12.2861392147301	12.2845797762142	12.2838957038285	12.2849110911603	12.2853084009925	12.2865059785017	12.2847881702361	12.2860251636645	12.2867255336909	12.2861811243575
"AB018081_at"	12.3056181134695	12.3061422896366	12.3061325573145	12.3060378540528	12.3060971562828	12.3061880420529	12.3062338064295	12.3062741589074	12.3061731841982	12.3061173974799	12.3061460627075	12.3056752738238	12.3054486134873	12.3057295156935	12.3060677479402	12.306438416837	12.3056626406227	12.3062287588691	12.3062268951264	12.3062010567714
"AB020504_at"	12.2923802476649	12.2928152282423	12.2935985247722	12.2907066926275	12.291476251381	12.2910932154323	12.2911908052264	12.2909481974079	12.2911697543677	12.2911589787747	12.2915644491997	12.290708628452	12.290643885329	12.2901088332602	12.2899352186704	12.2900597235651	12.2899466835967	12.2909637062108	12.2909994188445	12.2910753469694
"AB020504_g_at"	12.2912578849088	12.2905016359015	12.2914742278474	12.2874816128249	12.2884758019119	12.2877531041183	12.2881845582899	12.2875336047233	12.2882525551385	12.2883601059981	12.2886434180139	12.2872379152308	12.2871872246144	12.2870258983465	12.2864767401121	12.2861224310489	12.2869442493511	12.2871124262001	12.2875987744724	12.2874632073829
"AB022014_at"	12.3078691647493	12.3081224926192	12.308247291131	12.3080559829788	12.3079603349673	12.3080956544304	12.3080228268004	12.3080922996814	12.3081268473583	12.3081141925633	12.3080722033355	12.3077462198311	12.3075697399026	12.3078548924436	12.3080686943022	12.3080408639507	12.307766611759	12.3081377648786	12.3081198538216	12.3081107083258
"AB022209_s_at"	12.3013512561174	12.3024163459742	12.3027288615551	12.301820345341	12.302041386039	12.3026202682657	12.3020603090553	12.3024603004267	12.3025430412954	12.3024304935487	12.3026399689388	12.3017104477466	12.3031300109631	12.3020484629839	12.3036733841879	12.3024113520544	12.3025929951884	12.3023012059289	12.3021636962674	12.302241056671
"AF000114_at"	12.2825080273285	12.284209755115	12.2849175214085	12.283318092305	12.2836072543342	12.2846751492185	12.28427297674	12.2842386407692	12.2840801204023	12.2841080245805	12.2840283433414	12.2839100269593	12.2830012350926	12.2834761973551	12.2826145732795	12.2837863795325	12.2829050948855	12.2842884684647	12.2840800762084	12.2847748952719
"AF000423_at"	12.2915909960295	12.2927967986942	12.2923690928174	12.2928517599379	12.2922698681937	12.2930502567019	12.2929926587941	12.2931567377847	12.2932488868812	12.2931464127276	12.2936405689304	12.2922613469986	12.2915888086581	12.2924822963999	12.2921265470748	12.2924698728609	12.2919706881798	12.2932270958366	12.2930856841465	12.2933261613701
"AF000578_at"	12.3059677955501	12.3065547611687	12.306090834397	12.3061445549841	12.3063973987997	12.3063450549347	12.3062756805128	12.3063013207073	12.30624793778	12.3061371588564	12.3062300103395	12.3059713878397	12.3055044905773	12.3059788737466	12.3059314312275	12.3063310593763	12.3057593494895	12.3063887942017	12.3063143736305	12.3063783936259
"AF000899_at"	12.3063062493872	12.306744262045	12.3068018171828	12.306605234446	12.3065964960783	12.3069708352185	12.3066094341439	12.3069312355208	12.3067576098616	12.3066754198718	12.3067010970875	12.3061740802373	12.3064994405029	12.3064906940066	12.3063714196166	12.3065842830462	12.3063604129852	12.3067268592632	12.3066811375547	12.3066593234162
"AF000899_g_at"	12.3030395595678	12.3034610762819	12.3032340550438	12.3031212879748	12.3032469638744	12.303782554181	12.3032371538663	12.3035914100842	12.3033982905473	12.3032515575665	12.3032655797795	12.3023734481269	12.3030486840958	12.3030171836342	12.3029322345138	12.3031926600753	12.3027148812502	12.3032726746379	12.3032289610181	12.3032553495854
"AF000901_s_at"	12.3104090397778	12.3106232917638	12.3107023234916	12.3105202419164	12.3106098779671	12.3106139149817	12.310502848652	12.310601537502	12.3105843689836	12.3105688108986	12.3105838236933	12.3101559584016	12.3103699493371	12.3103915364867	12.3103994936286	12.3104853975728	12.3103057194753	12.3106099988485	12.310615365592	12.3105831428197
"AF000942_at"	12.3023976902006	12.3024073115254	12.3030056319934	12.3028141544514	12.3025043888202	12.3028012039713	12.3026486268147	12.3027900850626	12.302994908083	12.3029333539144	12.3028845395984	12.3025549211927	12.302544035722	12.3026538122011	12.3048200272752	12.3032643680904	12.303529621368	12.3029622091629	12.3030377946367	12.3031144427526
